Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2015,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,0-4 anys,659
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,0-4 anys,181
2015,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,0-4 anys,537
2015,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,0-4 anys,197
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,0-4 anys,105
2015,7,Horta-Guinardó,40,Montbau,Home,Espanyola,0-4 anys,76
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,0-4 anys,90
2015,7,Horta-Guinardó,42,la Clota,Home,Espanyola,0-4 anys,20
2015,7,Horta-Guinardó,43,Horta,Home,Espanyola,0-4 anys,481
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,0-4 anys,409
2015,8,Nou Barris,45,Porta,Home,Espanyola,0-4 anys,396
2015,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,0-4 anys,247
2015,8,Nou Barris,47,Can Peguera,Home,Espanyola,0-4 anys,40
2015,8,Nou Barris,48,la Guineueta,Home,Espanyola,0-4 anys,271
2015,8,Nou Barris,49,Canyelles,Home,Espanyola,0-4 anys,114
2015,8,Nou Barris,50,les Roquetes,Home,Espanyola,0-4 anys,259
2015,8,Nou Barris,51,Verdun,Home,Espanyola,0-4 anys,188
2015,8,Nou Barris,52,la Prosperitat,Home,Espanyola,0-4 anys,450
2015,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,0-4 anys,111
2015,8,Nou Barris,54,Torre Baró,Home,Espanyola,0-4 anys,70
2015,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,0-4 anys,165
2015,8,Nou Barris,56,Vallbona,Home,Espanyola,0-4 anys,36
2015,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,0-4 anys,206
2015,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,0-4 anys,54
2015,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,0-4 anys,321
2015,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,0-4 anys,1220
2015,9,Sant Andreu,61,la Sagrera,Home,Espanyola,0-4 anys,559
2015,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,0-4 anys,282
2015,9,Sant Andreu,63,Navas,Home,Espanyola,0-4 anys,381
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,0-4 anys,603
2015,10,Sant Martí,65,el Clot,Home,Espanyola,0-4 anys,437
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,0-4 anys,282
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,0-4 anys,208
2015,10,Sant Martí,68,el Poblenou,Home,Espanyola,0-4 anys,772
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,0-4 anys,411
2015,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,0-4 anys,370
2015,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,0-4 anys,424
2015,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,0-4 anys,470
2015,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,0-4 anys,471
2015,99,No consta,99,No consta,Home,Espanyola,0-4 anys,0
2015,1,Ciutat Vella,1,el Raval,Home,Espanyola,5-9 anys,659
2015,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,5-9 anys,150
2015,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,5-9 anys,192
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,5-9 anys,262
2015,2,Eixample,5,el Fort Pienc,Home,Espanyola,5-9 anys,549
2015,2,Eixample,6,la Sagrada Família,Home,Espanyola,5-9 anys,783
2015,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,5-9 anys,791
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,5-9 anys,688
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,5-9 anys,940
2015,2,Eixample,10,Sant Antoni,Home,Espanyola,5-9 anys,556
2015,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,5-9 anys,609
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,5-9 anys,14
2015,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,5-9 anys,655
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,5-9 anys,154
2015,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,5-9 anys,243
2015,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,5-9 anys,317
2015,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,5-9 anys,384
2015,3,Sants-Montjuïc,18,Sants,Home,Espanyola,5-9 anys,673
2015,4,Les Corts,19,les Corts,Home,Espanyola,5-9 anys,843
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,5-9 anys,428
2015,4,Les Corts,21,Pedralbes,Home,Espanyola,5-9 anys,271
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,5-9 anys,154
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,5-9 anys,709
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,5-9 anys,500
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,5-9 anys,656
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,5-9 anys,1102
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,5-9 anys,658
2015,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,5-9 anys,330
2015,6,Gràcia,29,el Coll,Home,Espanyola,5-9 anys,163
2015,6,Gràcia,30,la Salut,Home,Espanyola,5-9 anys,235
2015,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,5-9 anys,832
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,5-9 anys,611
2015,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,5-9 anys,440
2015,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,5-9 anys,164
2015,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,5-9 anys,661
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,5-9 anys,235
2015,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,5-9 anys,651
2015,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,5-9 anys,231
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,5-9 anys,111
2015,7,Horta-Guinardó,40,Montbau,Home,Espanyola,5-9 anys,92
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,5-9 anys,103
2015,7,Horta-Guinardó,42,la Clota,Home,Espanyola,5-9 anys,10
2015,7,Horta-Guinardó,43,Horta,Home,Espanyola,5-9 anys,520
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,5-9 anys,465
2015,8,Nou Barris,45,Porta,Home,Espanyola,5-9 anys,456
2015,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,5-9 anys,271
2015,8,Nou Barris,47,Can Peguera,Home,Espanyola,5-9 anys,56
2015,8,Nou Barris,48,la Guineueta,Home,Espanyola,5-9 anys,300
2015,8,Nou Barris,49,Canyelles,Home,Espanyola,5-9 anys,126
2015,8,Nou Barris,50,les Roquetes,Home,Espanyola,5-9 anys,352
2015,8,Nou Barris,51,Verdun,Home,Espanyola,5-9 anys,250
2015,8,Nou Barris,52,la Prosperitat,Home,Espanyola,5-9 anys,497
2015,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,5-9 anys,162
2015,8,Nou Barris,54,Torre Baró,Home,Espanyola,5-9 anys,85
2015,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,5-9 anys,218
2015,8,Nou Barris,56,Vallbona,Home,Espanyola,5-9 anys,52
2015,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,5-9 anys,234
2015,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,5-9 anys,60
2015,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,5-9 anys,410
2015,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,5-9 anys,1281
2015,9,Sant Andreu,61,la Sagrera,Home,Espanyola,5-9 anys,560
2015,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,5-9 anys,268
2015,9,Sant Andreu,63,Navas,Home,Espanyola,5-9 anys,383
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,5-9 anys,626
2015,10,Sant Martí,65,el Clot,Home,Espanyola,5-9 anys,546
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,5-9 anys,243
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,5-9 anys,215
2015,10,Sant Martí,68,el Poblenou,Home,Espanyola,5-9 anys,890
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,5-9 anys,415
2015,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,5-9 anys,477
2015,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,5-9 anys,421
2015,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,5-9 anys,491
2015,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,5-9 anys,533
2015,99,No consta,99,No consta,Home,Espanyola,5-9 anys,0
2015,1,Ciutat Vella,1,el Raval,Home,Espanyola,10-14 anys,581
2015,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,10-14 anys,152
2015,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,10-14 anys,187
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,10-14 anys,242
2015,2,Eixample,5,el Fort Pienc,Home,Espanyola,10-14 anys,505
2015,2,Eixample,6,la Sagrada Família,Home,Espanyola,10-14 anys,784
2015,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,10-14 anys,744
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,10-14 anys,667
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,10-14 anys,912
2015,2,Eixample,10,Sant Antoni,Home,Espanyola,10-14 anys,559
2015,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,10-14 anys,556
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,10-14 anys,34
2015,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,10-14 anys,686
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,10-14 anys,159
2015,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,10-14 anys,217
2015,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,10-14 anys,325
2015,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,10-14 anys,346
2015,3,Sants-Montjuïc,18,Sants,Home,Espanyola,10-14 anys,634
2015,4,Les Corts,19,les Corts,Home,Espanyola,10-14 anys,797
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,10-14 anys,441
2015,4,Les Corts,21,Pedralbes,Home,Espanyola,10-14 anys,264
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,10-14 anys,134
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,10-14 anys,716
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,10-14 anys,485
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,10-14 anys,660
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,10-14 anys,1190
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,10-14 anys,643
2015,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,10-14 anys,352
2015,6,Gràcia,29,el Coll,Home,Espanyola,10-14 anys,132
2015,6,Gràcia,30,la Salut,Home,Espanyola,10-14 anys,271
2015,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,10-14 anys,780
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,10-14 anys,566
2015,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,10-14 anys,449
2015,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,10-14 anys,161
2015,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,10-14 anys,650
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,10-14 anys,225
2015,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,10-14 anys,603
2015,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,10-14 anys,213
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,10-14 anys,113
2015,7,Horta-Guinardó,40,Montbau,Home,Espanyola,10-14 anys,94
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,10-14 anys,105
2015,7,Horta-Guinardó,42,la Clota,Home,Espanyola,10-14 anys,11
2015,7,Horta-Guinardó,43,Horta,Home,Espanyola,10-14 anys,547
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,10-14 anys,434
2015,8,Nou Barris,45,Porta,Home,Espanyola,10-14 anys,407
2015,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,10-14 anys,256
2015,8,Nou Barris,47,Can Peguera,Home,Espanyola,10-14 anys,53
2015,8,Nou Barris,48,la Guineueta,Home,Espanyola,10-14 anys,299
2015,8,Nou Barris,49,Canyelles,Home,Espanyola,10-14 anys,163
2015,8,Nou Barris,50,les Roquetes,Home,Espanyola,10-14 anys,321
2015,8,Nou Barris,51,Verdun,Home,Espanyola,10-14 anys,198
2015,8,Nou Barris,52,la Prosperitat,Home,Espanyola,10-14 anys,480
2015,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,10-14 anys,157
2015,8,Nou Barris,54,Torre Baró,Home,Espanyola,10-14 anys,84
2015,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,10-14 anys,195
2015,8,Nou Barris,56,Vallbona,Home,Espanyola,10-14 anys,27
2015,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,10-14 anys,186
2015,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,10-14 anys,63
2015,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,10-14 anys,312
2015,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,10-14 anys,1108
2015,9,Sant Andreu,61,la Sagrera,Home,Espanyola,10-14 anys,491
2015,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,10-14 anys,240
2015,9,Sant Andreu,63,Navas,Home,Espanyola,10-14 anys,411
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,10-14 anys,577
2015,10,Sant Martí,65,el Clot,Home,Espanyola,10-14 anys,536
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,10-14 anys,221
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,10-14 anys,264
2015,10,Sant Martí,68,el Poblenou,Home,Espanyola,10-14 anys,772
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,10-14 anys,324
2015,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,10-14 anys,394
2015,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,10-14 anys,368
2015,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,10-14 anys,488
2015,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,10-14 anys,565
2015,99,No consta,99,No consta,Home,Espanyola,10-14 anys,0
2015,1,Ciutat Vella,1,el Raval,Home,Espanyola,15-19 anys,539
2015,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,15-19 anys,140
2015,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,15-19 anys,193
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,15-19 anys,236
2015,2,Eixample,5,el Fort Pienc,Home,Espanyola,15-19 anys,519
2015,2,Eixample,6,la Sagrada Família,Home,Espanyola,15-19 anys,818
2015,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,15-19 anys,773
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,15-19 anys,672
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,15-19 anys,904
2015,2,Eixample,10,Sant Antoni,Home,Espanyola,15-19 anys,549
2015,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,15-19 anys,542
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,15-19 anys,17
2015,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,15-19 anys,633
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,15-19 anys,170
2015,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,15-19 anys,240
2015,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,15-19 anys,310
2015,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,15-19 anys,381
2015,3,Sants-Montjuïc,18,Sants,Home,Espanyola,15-19 anys,676
2015,4,Les Corts,19,les Corts,Home,Espanyola,15-19 anys,853
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,15-19 anys,410
2015,4,Les Corts,21,Pedralbes,Home,Espanyola,15-19 anys,252
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,15-19 anys,104
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,15-19 anys,560
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,15-19 anys,493
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,15-19 anys,617
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,15-19 anys,1160
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,15-19 anys,639
2015,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,15-19 anys,273
2015,6,Gràcia,29,el Coll,Home,Espanyola,15-19 anys,121
2015,6,Gràcia,30,la Salut,Home,Espanyola,15-19 anys,216
2015,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,15-19 anys,680
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,15-19 anys,555
2015,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,15-19 anys,444
2015,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,15-19 anys,147
2015,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,15-19 anys,649
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,15-19 anys,220
2015,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,15-19 anys,539
2015,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,15-19 anys,210
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,15-19 anys,123
2015,7,Horta-Guinardó,40,Montbau,Home,Espanyola,15-19 anys,80
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,15-19 anys,116
2015,7,Horta-Guinardó,42,la Clota,Home,Espanyola,15-19 anys,11
2015,7,Horta-Guinardó,43,Horta,Home,Espanyola,15-19 anys,438
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,15-19 anys,417
2015,8,Nou Barris,45,Porta,Home,Espanyola,15-19 anys,405
2015,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,15-19 anys,235
2015,8,Nou Barris,47,Can Peguera,Home,Espanyola,15-19 anys,50
2015,8,Nou Barris,48,la Guineueta,Home,Espanyola,15-19 anys,283
2015,8,Nou Barris,49,Canyelles,Home,Espanyola,15-19 anys,139
2015,8,Nou Barris,50,les Roquetes,Home,Espanyola,15-19 anys,285
2015,8,Nou Barris,51,Verdun,Home,Espanyola,15-19 anys,224
2015,8,Nou Barris,52,la Prosperitat,Home,Espanyola,15-19 anys,488
2015,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,15-19 anys,136
2015,8,Nou Barris,54,Torre Baró,Home,Espanyola,15-19 anys,70
2015,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,15-19 anys,175
2015,8,Nou Barris,56,Vallbona,Home,Espanyola,15-19 anys,30
2015,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,15-19 anys,193
2015,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,15-19 anys,59
2015,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,15-19 anys,253
2015,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,15-19 anys,1086
2015,9,Sant Andreu,61,la Sagrera,Home,Espanyola,15-19 anys,513
2015,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,15-19 anys,259
2015,9,Sant Andreu,63,Navas,Home,Espanyola,15-19 anys,385
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,15-19 anys,581
2015,10,Sant Martí,65,el Clot,Home,Espanyola,15-19 anys,594
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,15-19 anys,223
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,15-19 anys,301
2015,10,Sant Martí,68,el Poblenou,Home,Espanyola,15-19 anys,562
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,15-19 anys,200
2015,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,15-19 anys,395
2015,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,15-19 anys,377
2015,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,15-19 anys,434
2015,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,15-19 anys,513
2015,99,No consta,99,No consta,Home,Espanyola,15-19 anys,0
2015,1,Ciutat Vella,1,el Raval,Home,Espanyola,20-24 anys,509
2015,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,20-24 anys,147
2015,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,20-24 anys,213
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,20-24 anys,230
2015,2,Eixample,5,el Fort Pienc,Home,Espanyola,20-24 anys,544
2015,2,Eixample,6,la Sagrada Família,Home,Espanyola,20-24 anys,871
2015,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,20-24 anys,770
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,20-24 anys,693
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,20-24 anys,1000
2015,2,Eixample,10,Sant Antoni,Home,Espanyola,20-24 anys,591
2015,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,20-24 anys,549
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,20-24 anys,33
2015,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,20-24 anys,690
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,20-24 anys,187
2015,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,20-24 anys,245
2015,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,20-24 anys,360
2015,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,20-24 anys,439
2015,3,Sants-Montjuïc,18,Sants,Home,Espanyola,20-24 anys,715
2015,4,Les Corts,19,les Corts,Home,Espanyola,20-24 anys,888
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,20-24 anys,461
2015,4,Les Corts,21,Pedralbes,Home,Espanyola,20-24 anys,271
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,20-24 anys,117
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,20-24 anys,560
