Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2017,8,Nou Barris,54,Torre Baró,Home,Espanyola,10-14 anys,80
2017,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,10-14 anys,206
2017,8,Nou Barris,56,Vallbona,Home,Espanyola,10-14 anys,40
2017,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,10-14 anys,203
2017,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,10-14 anys,67
2017,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,10-14 anys,356
2017,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,10-14 anys,1161
2017,9,Sant Andreu,61,la Sagrera,Home,Espanyola,10-14 anys,497
2017,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,10-14 anys,235
2017,9,Sant Andreu,63,Navas,Home,Espanyola,10-14 anys,391
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,10-14 anys,568
2017,10,Sant Martí,65,el Clot,Home,Espanyola,10-14 anys,548
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,10-14 anys,231
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,10-14 anys,235
2017,10,Sant Martí,68,el Poblenou,Home,Espanyola,10-14 anys,826
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,10-14 anys,361
2017,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,10-14 anys,420
2017,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,10-14 anys,400
2017,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,10-14 anys,493
2017,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,10-14 anys,536
2017,1,Ciutat Vella,1,el Raval,Home,Espanyola,15-19 anys,549
2017,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,15-19 anys,146
2017,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,15-19 anys,188
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,15-19 anys,250
2017,2,Eixample,5,el Fort Pienc,Home,Espanyola,15-19 anys,522
2017,2,Eixample,6,la Sagrada Família,Home,Espanyola,15-19 anys,819
2017,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,15-19 anys,762
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,15-19 anys,670
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,15-19 anys,861
2017,2,Eixample,10,Sant Antoni,Home,Espanyola,15-19 anys,539
2017,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Home,Espanyola,15-19 anys,559
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Home,Espanyola,15-19 anys,18
2017,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,15-19 anys,671
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,15-19 anys,166
2017,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,15-19 anys,249
2017,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,15-19 anys,345
2017,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,15-19 anys,360
2017,3,Sants-Montjuïc,18,Sants,Home,Espanyola,15-19 anys,655
2017,4,Les Corts,19,les Corts,Home,Espanyola,15-19 anys,824
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,15-19 anys,417
2017,4,Les Corts,21,Pedralbes,Home,Espanyola,15-19 anys,268
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,15-19 anys,120
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,15-19 anys,602
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,15-19 anys,491
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,15-19 anys,621
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,15-19 anys,1194
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,15-19 anys,670
2017,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,15-19 anys,317
2017,6,Gràcia,29,el Coll,Home,Espanyola,15-19 anys,129
2017,6,Gràcia,30,la Salut,Home,Espanyola,15-19 anys,216
2017,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,15-19 anys,692
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,15-19 anys,508
2017,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,15-19 anys,429
2017,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,15-19 anys,158
2017,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,15-19 anys,636
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,15-19 anys,237
2017,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,15-19 anys,568
2017,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,15-19 anys,217
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,15-19 anys,127
2017,7,Horta-Guinardó,40,Montbau,Home,Espanyola,15-19 anys,89
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,15-19 anys,121
2017,7,Horta-Guinardó,42,la Clota,Home,Espanyola,15-19 anys,11
2017,7,Horta-Guinardó,43,Horta,Home,Espanyola,15-19 anys,470
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,15-19 anys,428
2017,8,Nou Barris,45,Porta,Home,Espanyola,15-19 anys,410
2017,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,15-19 anys,247
2017,8,Nou Barris,47,Can Peguera,Home,Espanyola,15-19 anys,57
2017,8,Nou Barris,48,la Guineueta,Home,Espanyola,15-19 anys,288
2017,8,Nou Barris,49,Canyelles,Home,Espanyola,15-19 anys,153
2017,8,Nou Barris,50,les Roquetes,Home,Espanyola,15-19 anys,287
2017,8,Nou Barris,51,Verdun,Home,Espanyola,15-19 anys,204
2017,8,Nou Barris,52,la Prosperitat,Home,Espanyola,15-19 anys,460
2017,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,15-19 anys,150
2017,8,Nou Barris,54,Torre Baró,Home,Espanyola,15-19 anys,84
2017,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,15-19 anys,183
2017,8,Nou Barris,56,Vallbona,Home,Espanyola,15-19 anys,25
2017,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,15-19 anys,187
2017,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,15-19 anys,68
2017,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,15-19 anys,264
2017,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,15-19 anys,1128
2017,9,Sant Andreu,61,la Sagrera,Home,Espanyola,15-19 anys,511
2017,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,15-19 anys,259
2017,9,Sant Andreu,63,Navas,Home,Espanyola,15-19 anys,393
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,15-19 anys,600
2017,10,Sant Martí,65,el Clot,Home,Espanyola,15-19 anys,565
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,15-19 anys,223
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,15-19 anys,318
2017,10,Sant Martí,68,el Poblenou,Home,Espanyola,15-19 anys,612
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,15-19 anys,239
2017,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,15-19 anys,395
2017,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,15-19 anys,352
2017,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,15-19 anys,455
2017,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,15-19 anys,548
2017,1,Ciutat Vella,1,el Raval,Home,Espanyola,20-24 anys,530
2017,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,20-24 anys,161
2017,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,20-24 anys,221
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,20-24 anys,234
2017,2,Eixample,5,el Fort Pienc,Home,Espanyola,20-24 anys,545
2017,2,Eixample,6,la Sagrada Família,Home,Espanyola,20-24 anys,857
2017,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,20-24 anys,768
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,20-24 anys,703
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,20-24 anys,1020
2017,2,Eixample,10,Sant Antoni,Home,Espanyola,20-24 anys,572
2017,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Home,Espanyola,20-24 anys,522
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Home,Espanyola,20-24 anys,29
2017,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,20-24 anys,699
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,20-24 anys,164
2017,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,20-24 anys,239
2017,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,20-24 anys,329
2017,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,20-24 anys,431
2017,3,Sants-Montjuïc,18,Sants,Home,Espanyola,20-24 anys,702
2017,4,Les Corts,19,les Corts,Home,Espanyola,20-24 anys,861
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,20-24 anys,464
2017,4,Les Corts,21,Pedralbes,Home,Espanyola,20-24 anys,263
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,20-24 anys,108
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,20-24 anys,560
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,20-24 anys,456
